Origin,Destination,Date,Departure,Arrival,Duration,Changes,Single Price,Return Price,Status,direction,link
CBG,BFD,31082019,19:44,21:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/310819/0700/dep/310819/1830/dep
CBG,BFD,31082019,20:14,22:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/310819/0700/dep/310819/1830/dep
CBG,BFD,31082019,20:44,22:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/310819/0700/dep/310819/1830/dep
BFD,BTH,31082019,07:23,09:59,02:36,2,17.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BFD,BTH,31082019,07:53,10:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BFD,BTH,31082019,08:53,11:24,02:31,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BFD,BTH,31082019,08:54,11:50,02:56,1,37.1,40.0,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BFD,BTH,31082019,09:23,11:59,02:36,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BTH,BFD,31082019,18:43,21:23,02:40,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BTH,BFD,31082019,19:43,22:23,02:40,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BTH,BFD,31082019,19:54,22:52,02:58,2,41.4,40.0,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BTH,BFD,31082019,20:49,23:23,02:34,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BTH,BFD,31082019,22:03,07:55,09:52,2,33.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/310819/0700/dep/310819/1830/dep
BFD,CBW,31082019,07:24,09:53,02:29,3,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
BFD,CBW,31082019,07:54,10:08,02:14,2,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
BFD,CBW,31082019,08:09,10:53,02:44,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
BFD,CBW,31082019,08:24,10:53,02:29,3,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
BFD,CBW,31082019,08:54,11:08,02:14,2,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
CBW,BFD,31082019,18:25,20:37,02:12,2,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
CBW,BFD,31082019,18:26,21:22,02:56,3,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
CBW,BFD,31082019,18:42,21:07,02:25,3,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
CBW,BFD,31082019,19:25,21:37,02:12,2,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
CBW,BFD,31082019,19:26,22:22,02:56,3,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/310819/0700/dep/310819/1830/dep
BFD,RYE,31082019,07:24,09:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
BFD,RYE,31082019,07:54,10:46,02:52,2,37.9,38.1,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
BFD,RYE,31082019,08:24,10:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
BFD,RYE,31082019,08:54,11:45,02:51,2,37.9,38.1,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
BFD,RYE,31082019,09:24,11:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
RYE,BFD,31082019,18:47,21:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
RYE,BFD,31082019,18:47,21:52,03:05,2,37.9,38.1,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
RYE,BFD,31082019,19:47,22:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
RYE,BFD,31082019,19:47,22:52,03:05,2,37.9,38.1,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
RYE,BFD,31082019,20:47,23:22,02:35,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/310819/0700/dep/310819/1830/dep
BFD,DVP,31082019,07:24,09:41,02:17,2,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
BFD,DVP,31082019,07:54,10:33,02:39,3,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
BFD,DVP,31082019,07:54,10:39,02:45,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
BFD,DVP,31082019,08:24,10:41,02:17,2,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
BFD,DVP,31082019,08:54,11:33,02:39,3,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
DVP,BFD,31082019,18:49,21:07,02:18,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
DVP,BFD,31082019,18:52,21:52,03:00,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
DVP,BFD,31082019,18:58,21:37,02:39,3,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
DVP,BFD,31082019,19:49,22:07,02:18,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
DVP,BFD,31082019,19:52,22:52,03:00,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/310819/0700/dep/310819/1830/dep
BFD,NRW,31082019,07:24,10:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
BFD,NRW,31082019,08:09,11:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
BFD,NRW,31082019,08:24,11:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
BFD,NRW,31082019,09:09,12:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
BFD,NRW,31082019,09:24,12:30,03:06,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
NRW,BFD,31082019,18:30,21:52,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
NRW,BFD,31082019,19:00,22:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
NRW,BFD,31082019,20:00,23:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
NRW,BFD,31082019,21:00,00:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/310819/0700/dep/310819/1830/dep
BFD,BRI,31082019,07:23,10:14,02:51,2,17.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BFD,BRI,31082019,07:53,10:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BFD,BRI,31082019,08:23,11:24,03:01,3,32.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BFD,BRI,31082019,08:53,11:39,02:46,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BFD,BRI,31082019,08:54,12:10,03:16,1,38.1,41.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BRI,BFD,31082019,18:30,21:23,02:53,2,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BRI,BFD,31082019,18:41,21:23,02:42,3,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BRI,BFD,31082019,19:30,22:23,02:53,2,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BRI,BFD,31082019,19:35,22:52,03:17,2,42.8,41.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BRI,BFD,31082019,19:41,22:23,02:42,3,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/310819/0700/dep/310819/1830/dep
BFD,BMH,31082019,07:39,10:00,02:21,1,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BFD,BMH,31082019,07:54,10:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BFD,BMH,31082019,08:39,11:00,02:21,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BFD,BMH,31082019,08:54,11:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BFD,BMH,31082019,09:39,12:00,02:21,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BMH,BFD,31082019,18:47,21:07,02:20,2,19.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BMH,BFD,31082019,19:22,21:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BMH,BFD,31082019,20:22,22:52,02:30,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BMH,BFD,31082019,20:59,23:22,02:23,2,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/310819/0700/dep/310819/1830/dep
BFD,SAL,01092019,06:56,09:46,02:50,1,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
BFD,SAL,01092019,08:19,10:48,02:29,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
BFD,SAL,01092019,09:19,11:45,02:26,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
BFD,SAL,01092019,10:19,12:46,02:27,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
BFD,SAL,01092019,11:19,13:45,02:26,1,10.0,33.8,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
SAL,BFD,01092019,18:27,20:42,02:15,1,15.7,33.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
SAL,BFD,01092019,19:27,21:42,02:15,1,15.7,33.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
SAL,BFD,01092019,20:27,22:42,02:15,1,10.0,33.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
SAL,BFD,01092019,21:27,23:42,02:15,1,10.0,33.8,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
SAL,BFD,01092019,22:27,06:23,07:56,1,78.6,78.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/010919/0700/dep/010919/1830/dep
BFD,CBG,01092019,06:56,09:59,03:03,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
BFD,CBG,01092019,07:56,10:58,03:02,4,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
BFD,CBG,01092019,08:43,11:58,03:15,4,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
BFD,CBG,01092019,09:43,12:58,03:15,4,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
BFD,CBG,01092019,10:43,13:58,03:15,4,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
CBG,BFD,01092019,19:22,22:18,02:56,4,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
CBG,BFD,01092019,20:22,23:18,02:56,4,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
CBG,BFD,01092019,20:51,00:13,03:22,4,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
CBG,BFD,01092019,21:32,00:28,02:56,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/010919/0700/dep/010919/1830/dep
BFD,BTH,01092019,06:56,10:42,03:46,3,17.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BFD,BTH,01092019,06:56,11:24,04:28,2,37.1,65.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BFD,BTH,01092019,08:19,11:41,03:22,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BFD,BTH,01092019,08:19,11:51,03:32,1,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BFD,BTH,01092019,09:19,12:42,03:23,2,19.5,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BTH,BFD,01092019,19:06,21:42,02:36,2,19.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BTH,BFD,01092019,20:06,22:42,02:36,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BTH,BFD,01092019,21:16,23:42,02:26,2,14.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BTH,BFD,01092019,22:23,06:52,08:29,2,64.9,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/010919/0700/dep/010919/1830/dep
BFD,CBW,01092019,06:56,10:08,03:12,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
BFD,CBW,01092019,06:56,10:50,03:54,3,34.5,34.6,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
BFD,CBW,01092019,07:56,11:08,03:12,4,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
BFD,CBW,01092019,07:56,11:50,03:54,4,34.5,34.6,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
BFD,CBW,01092019,08:43,12:08,03:25,4,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
CBW,BFD,01092019,18:43,22:18,03:35,4,34.5,34.6,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
CBW,BFD,01092019,19:39,23:18,03:39,4,34.5,34.6,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
CBW,BFD,01092019,20:25,23:18,02:53,4,40.8,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
CBW,BFD,01092019,20:39,00:13,03:34,4,34.5,34.6,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
CBW,BFD,01092019,20:39,00:28,03:49,3,34.5,34.6,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/010919/0700/dep/010919/1830/dep
BFD,RYE,01092019,06:56,10:46,03:50,4,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
BFD,RYE,01092019,06:56,11:46,04:50,2,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
BFD,RYE,01092019,07:56,11:46,03:50,5,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
BFD,RYE,01092019,07:56,12:46,04:50,3,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
BFD,RYE,01092019,08:43,12:46,04:03,5,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
RYE,BFD,01092019,18:48,22:18,03:30,5,44.0,44.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
RYE,BFD,01092019,18:48,23:18,04:30,3,37.9,38.1,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
RYE,BFD,01092019,19:48,23:18,03:30,5,37.9,38.1,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
RYE,BFD,01092019,19:48,00:28,04:40,2,37.9,38.1,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
RYE,BFD,01092019,20:48,00:13,03:25,5,44.0,44.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/010919/0700/dep/010919/1830/dep
BFD,DVP,01092019,06:56,10:35,03:39,3,40.1,40.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
BFD,DVP,01092019,07:56,11:35,03:39,4,40.1,40.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
BFD,DVP,01092019,08:43,12:35,03:52,4,40.1,40.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
BFD,DVP,01092019,09:43,13:35,03:52,4,40.1,40.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
BFD,DVP,01092019,10:43,14:35,03:52,4,40.1,40.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
DVP,BFD,01092019,18:49,22:18,03:29,4,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
DVP,BFD,01092019,19:58,23:18,03:20,4,40.1,40.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
DVP,BFD,01092019,20:49,00:13,03:24,4,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
DVP,BFD,01092019,20:58,00:28,03:30,3,40.1,40.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/010919/0700/dep/010919/1830/dep
BFD,NRW,01092019,06:56,11:27,04:31,3,15.9,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
BFD,NRW,01092019,07:56,12:27,04:31,4,61.5,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
BFD,NRW,01092019,08:43,13:27,04:44,4,61.5,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
BFD,NRW,01092019,09:43,14:27,04:44,4,61.5,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
BFD,NRW,01092019,10:43,15:29,04:46,4,61.5,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
NRW,BFD,01092019,19:00,23:18,04:18,4,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
NRW,BFD,01092019,20:00,00:13,04:13,4,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
NRW,BFD,01092019,20:00,00:28,04:28,3,15.9,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
NRW,BFD,01092019,20:03,00:28,04:25,4,61.5,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
NRW,BFD,01092019,22:00,06:23,08:23,3,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/010919/0700/dep/010919/1830/dep
BFD,BRI,01092019,06:56,10:57,04:01,3,17.5,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/010919/0700/dep/010919/1830/dep
BFD,BRI,01092019,06:56,11:44,04:48,2,34.8,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/010919/0700/dep/010919/1830/dep
BFD,BRI,01092019,08:19,11:49,03:30,3,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/010919/0700/dep/010919/1830/dep
BFD,BRI,01092019,08:19,11:56,03:37,2,20.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/010919/0700/dep/010919/1830/dep
BFD,BRI,01092019,08:19,12:10,03:51,1,38.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/010919/0700/dep/010919/1830/dep
